27,23,26
24,21,25
29,23,25
29,24,27
26,22,26
29,23,25
27,24,28
28,23,27
26,21,26
29,23,26
25,20,24
28,22,26
27,23,27
27,22,26
26,21,25
26,22,28
27,22,27
28,23,28
26,21,27
28,22,27
30,24,30
26,21,28
28,24,28
27,22,29
30,20,28
28,23,31
28,22,29
30,24,32
28,22,30
31,24,31
29,20,32
27,23,30
32,23,29
30,25,32
30,23,34
31,26,34
30,25,33
30,24,32
30,24,35
29,23,31
32,24,32
30,23,33
33,25,33
30,25,34
30,23,32
31,25,33
28,23,32
31,25,33
30,24,34
32,25,34
27,25,31
28,23,32
30,23,32
30,24,32
27,22,30
28,22,31
32,24,34
28,23,32
28,22,32
31,24,33
28,23,33
30,23,32
31,25,34
28,23,31
30,23,31
29,23,30
28,22,30
29,24,29
26,22,28
27,22,28
28,21,26
27,22,26
25,19,25
27,21,24
28,23,25
25,20,24
25,22,24
27,21,23
24,20,23
24,20,23
27,22,24
24,21,23
24,20,23
28,23,24
28,23,24
25,18,23
26,22,23
27,23,26
27,20,25
27,22,25
26,22,26
26,22,25
27,22,25
28,19,27
29,23,27
22,23,24
25,18,27
26,22,27
28,21,26
30,22,28
27,21,25
28,23,27
26,20,24
29,23,26
26,22,25
25,20,24
28,22,25
26,21,26
27,21,23
27,22,23
27,20,25
28,21,24
27,23,24
33,21,29
31,25,23
25,21,24
29,23,25
28,23,23
26,21,23
29,23,24
28,23,23
24,21,23
26,20,22
28,22,22
27,22,23
26,21,21
28,22,21
29,23,22
26,20,21
27,20,20
27,20,19
26,21,21
27,20,20
27,21,19
27,22,21
26,20,20
27,20,18
29,22,21
25,20,21
23,18,17
28,21,18
26,21,17
25,20,18
25,20,18
25,19,18
27,22,19
25,20,18
27,19,17
26,20,17
27,21,20
24,19,18
26,19,17
26,19,17
24,22,19
22,18,16
23,18,17
25,19,17
24,20,18
23,18,17
25,19,17
25,20,17
23,18,17
25,20,16
22,18,15
21,17,15
22,16,15
24,19,15
20,16,13
21,14,15
23,18,16
22,18,16
20,16,13
23,19,15
26,17,19
21,17,15
23,18,15
24,19,15
21,17,16
20,16,14
23,17,14
24,20,15
23,20,18
21,17,14
21,16,14
22,17,14
21,19,16
20,18,15
22,18,15
22,18,14
23,19,16
22,18,15
21,16,12
23,17,12
23,19,14
22,18,14
22,18,14
21,17,13
23,18,14
22,19,15
21,18,14
22,17,12
24,21,16
23,20,16
23,19,15
21,19,13
25,21,16
25,21,18
24,19,18
24,19,17
27,24,19
25,21,19
25,21,15
25,19,14
27,22,18
24,20,17
25,20,17
26,20,17
27,22,17
23,19,16
26,20,16
26,22,18
23,18,15
24,19,16
25,21,16
26,22,18
25,20,17
21,19,13
23,18,15
25,22,17
24,18,18
22,18,14
26,22,17
26,23,19
26,22,18
25,22,18
27,22,19
27,23,20
25,22,19
27,21,17
27,23,18
28,24,20
24,22,19
25,22,18
26,23,20
23,22,18
26,22,20
26,23,19
26,25,19
24,22,18
27,23,19
24,25,17
23,20,18
25,22,19
26,22,20
27,25,22
27,23,22
29,26,22
30,26,23
25,25,21
28,23,21
27,27,22
25,23,19
27,22,20
27,24,20
28,25,20
25,22,17
27,23,18
26,23,20
26,23,20
26,24,20
24,23,21
24,20,18
27,25,20
27,24,21
26,23,19
30,27,22
28,28,21
26,23,20
30,26,22
29,26,24
30,27,25
31,27,24
32,29,24
32,28,26
34,28,26
35,28,26
36,31,29
35,29,28
37,29,30
37,30,28
36,30,30
37,29,30
38,32,30
39,32,31
33,30,28
40,32,30
39,32,31
38,30,30
40,32,30
40,32,31
37,31,31
37,29,30
41,34,34
37,31,29
39,30,32
39,32,31
38,32,32
40,32,31
37,30,30
40,31,30
37,29,30
37,31,29
37,31,31
37,29,29
38,32,31
37,29,29
39,30,30
37,29,28
38,31,29
37,29,29
36,29,28
39,31,31
36,29,29
36,29,30
35,28,30
38,31,31
36,28,29
37,29,30
36,29,30
38,30,30
36,28,30
36,28,29
37,30,32
34,27,28
37,29,30
36,28,30
36,28,29
36,28,30
34,26,28
36,27,28
33,26,28
34,27,26
33,28,29
33,25,28
34,28,28
31,24,27
34,27,27
32,26,27
30,27,24
35,28,28
32,25,28
32,25,27
33,28,28
33,27,28
32,25,27
35,27,27
34,28,29
32,26,26
36,27,28
35,29,29
33,27,28
37,28,30
35,29,30
36,30,30
34,28,28
36,29,27
36,29,31
33,26,29
37,30,30
37,29,33
35,28,27
37,30,30
35,29,29
38,31,30
38,29,32
36,28,29
36,30,32
37,29,30
37,30,30
34,28,28
36,29,30
35,28,30
33,27,28
36,28,29
34,28,28
31,25,28
33,26,27
35,28,28
32,27,26
34,26,28
30,25,26
33,26,26
33,28,28
30,24,26
32,26,26
31,25,28
33,24,25
31,25,26
30,25,27
27,22,23
31,25,25
31,25,26
30,24,25
31,23,25
31,25,26
29,24,25
31,26,26
31,27,26
32,25,26
32,28,27
32,26,28
35,29,29
36,29,30
32,25,26
35,28,28
35,28,28
32,25,26
32,24,27
33,26,25
30,24,26
31,24,24
