121,40,15
128,40,16
131,44,18
129,41,16
131,42,15
132,43,18
130,43,17
136,43,17
134,44,18
133,43,18
133,42,17
134,44,18
131,42,17
126,40,15
122,40,14
117,38,13
99,30,9
99,32,10
88,29,10
82,26,8
78,26,9
69,23,7
65,21,8
54,18,5
53,18,5
53,18,5
46,15,4
46,16,5
46,17,5
45,17,5
45,19,5
47,17,7
47,17,5
52,18,4
51,21,7
51,18,6
51,18,4
52,19,5
52,20,6
54,21,7
57,19,7
52,18,5
52,20,4
56,23,7
58,21,7
61,22,8
62,23,6
60,23,8
58,23,7
57,22,7
52,22,5
54,20,13
48,17,5
48,19,6
46,19,6
46,18,4
51,20,5
54,21,8
56,21,6
58,21,6
65,25,8
66,27,10
64,25,9
64,24,8
66,25,9
66,27,10
64,25,10
67,26,8
72,28,10
74,26,10
76,29,11
78,29,9
82,29,11
89,32,9
90,32,12
92,32,11
94,33,11
94,33,11
92,30,10
93,31,11
95,32,12
94,33,17
91,31,11
88,29,9
89,31,11
89,32,11
87,30,13
88,30,10
90,32,11
86,31,13
85,29,10
83,29,9
83,29,9
80,29,7
82,28,10
83,29,9
84,30,11
85,29,10
86,30,10
87,31,11
87,31,12
86,30,11
88,30,11
89,32,11
92,31,14
96,33,12
97,35,13
98,33,13
100,33,13
103,36,15
103,34,14
101,31,13
105,35,11
105,34,13
106,36,15
105,34,14
107,35,14
106,36,14
109,36,16
108,35,14
112,37,16
112,38,17
110,36,15
112,36,15
113,38,16
112,37,16
112,35,15
114,37,16
116,38,16
117,39,17
117,38,17
122,36,17
125,42,18
124,40,17
130,41,17
132,43,19
134,43,19
136,43,19
138,45,20
133,44,18
136,43,19
137,45,19
133,43,21
133,41,18
133,42,19
131,42,19
129,43,19
129,41,18
126,41,17
126,42,18
122,40,16
125,40,17
125,42,19
123,39,16
123,41,18
120,39,17
121,39,16
119,40,17
117,37,15
114,39,17
115,38,17
116,36,15
117,39,16
114,37,14
116,37,15
118,39,17
118,38,16
119,38,16
117,39,18
117,39,17
113,37,15
113,37,16
116,39,16
116,38,17
116,37,15
119,39,16
118,39,17
122,38,16
124,41,18
123,40,18
126,39,16
128,42,19
127,40,18
128,40,16
130,43,17
129,42,19
130,40,17
135,44,20
134,43,20
135,41,18
138,41,18
137,43,18
139,44,20
138,43,17
140,44,19
143,46,20
142,45,21
145,45,21
144,46,21
146,47,20
147,47,20
147,47,19
148,48,22
148,47,20
145,46,17
141,44,18
146,46,20
146,46,21
141,46,21
139,44,18
140,45,20
141,45,21
144,43,21
139,43,20
143,46,22
137,42,18
139,44,19
139,46,21
137,42,17
141,43,20
141,46,21
143,47,24
138,45,20
142,45,19
142,45,20
145,46,19
147,47,21
145,45,20
149,47,20
149,47,20
147,45,17
152,47,20
152,46,20
153,46,20
156,47,20
156,50,20
157,48,23
154,49,27
154,47,21
157,48,24
153,47,21
152,48,22
148,45,19
146,45,20
144,44,18
142,44,21
141,43,19
141,45,20
136,42,20
137,42,19
136,44,21
133,41,18
137,42,19
133,41,17
135,41,19
